condition_id,partition,stage,stratum,parameters_json,phase_deg,snr_db,position_quantile,seed_namespace,noise_realizations,outcomes_generated
CON-SEA-INTERRUPTION-048,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":2.9817351941858705,""residual_voltage_pu"":0.0665328025817871}",157.5,35,0.2595113451565897,300196002,100,False
CON-SEA-INTERRUPTION-049,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":12.815068527519204,""residual_voltage_pu"":0.04153280258178711}",22.5,25,0.3183348745683544,1129555403,100,False
CON-SEA-INTERRUPTION-050,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":22.64840186085253,""residual_voltage_pu"":0.09153280258178711}",67.5,25,0.3771584039801191,766869926,100,False
CON-SEA-INTERRUPTION-051,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":6.259512971963649,""residual_voltage_pu"":0.01028280258178711}",112.5,25,0.4359819333918838,659648793,100,False
CON-SEA-INTERRUPTION-052,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":16.092846305296973,""residual_voltage_pu"":0.060282802581787115}",157.5,25,0.4948054628036485,3517734638,100,False
CON-SEA-INTERRUPTION-053,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":25.926179638630305,""residual_voltage_pu"":0.035282802581787114}",22.5,35,0.5536289922154133,2230221293,100,False
CON-SEA-INTERRUPTION-054,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":9.537290749741425,""residual_voltage_pu"":0.08528280258178711}",67.5,35,0.612452521627178,2590833743,100,False
CON-SEA-INTERRUPTION-055,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":19.370624083074755,""residual_voltage_pu"":0.02278280258178711}",112.5,35,0.6712760510389427,2863755439,100,False
CON-SEA-INTERRUPTION-056,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":29.203957416408088,""residual_voltage_pu"":0.07278280258178711}",157.5,35,0.7300995804507073,3088979726,100,False
CON-SEA-INTERRUPTION-057,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":1.1607475398648828,""residual_voltage_pu"":0.04778280258178711}",22.5,25,0.788923109862472,1011433509,100,False
CON-SEA-INTERRUPTION-058,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":10.994080873198216,""residual_voltage_pu"":0.09778280258178712}",67.5,25,0.8477466392742368,691165156,100,False
CON-SEA-INTERRUPTION-059,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":20.827414206531543,""residual_voltage_pu"":0.0024703025817871095}",112.5,25,0.9065701686860015,774294602,100,False
CON-SEA-INTERRUPTION-060,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":4.438525317642662,""residual_voltage_pu"":0.052470302581787115}",157.5,25,0.9653936980977662,564451851,100,False
CON-SEA-INTERRUPTION-061,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":14.271858650975993,""residual_voltage_pu"":0.02747030258178711}",22.5,35,0.027677435121987636,3592996475,100,False
CON-SEA-INTERRUPTION-062,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":24.10519198430932,""residual_voltage_pu"":0.07747030258178711}",67.5,35,0.08650096453375233,3694216403,100,False
CON-SEA-INTERRUPTION-063,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":7.7163030954204395,""residual_voltage_pu"":0.01497030258178711}",112.5,35,0.14532449394551705,2841206875,100,False
CON-SEA-INTERRUPTION-064,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":17.549636428753768,""residual_voltage_pu"":0.06497030258178711}",157.5,35,0.20414802335728174,535099439,100,False
CON-SEA-INTERRUPTION-065,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":27.3829697620871,""residual_voltage_pu"":0.03997030258178711}",22.5,25,0.26297155276904643,631814530,100,False
CON-SEA-INTERRUPTION-066,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":2.2533401324574753,""residual_voltage_pu"":0.08997030258178712}",67.5,25,0.32179508218081115,1625461152,100,False
CON-SEA-INTERRUPTION-067,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":12.086673465790808,""residual_voltage_pu"":0.008720302581787109}",112.5,25,0.3806186115925758,3835195041,100,False
CON-SEA-INTERRUPTION-068,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":21.92000679912414,""residual_voltage_pu"":0.058720302581787114}",157.5,25,0.43944214100434054,1601047884,100,False
CON-SEA-INTERRUPTION-069,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":5.531117910235254,""residual_voltage_pu"":0.03372030258178711}",22.5,35,0.49826567041610526,4165623687,100,False
CON-SEA-INTERRUPTION-070,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":15.364451243568581,""residual_voltage_pu"":0.08372030258178711}",67.5,35,0.5570891998278701,1299437898,100,False
CON-SEA-INTERRUPTION-071,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":25.197784576901913,""residual_voltage_pu"":0.02122030258178711}",112.5,35,0.6159127292396348,2754023297,100,False
CON-SEA-INTERRUPTION-072,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":8.808895688013031,""residual_voltage_pu"":0.07122030258178712}",157.5,35,0.6747362586513995,2466582464,100,False
CON-SEA-INTERRUPTION-073,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":18.64222902134636,""residual_voltage_pu"":0.04622030258178711}",22.5,25,0.7335597880631641,2952558369,100,False
CON-SEA-INTERRUPTION-074,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":28.475562354679692,""residual_voltage_pu"":0.09622030258178711}",67.5,25,0.7923833174749288,3838806090,100,False
CON-SEA-INTERRUPTION-075,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":3.3459327250500683,""residual_voltage_pu"":0.00559530258178711}",112.5,25,0.8512068468866936,2720189125,100,False
CON-SEA-INTERRUPTION-076,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":13.179266058383401,""residual_voltage_pu"":0.05559530258178711}",157.5,25,0.9100303762984583,3577584074,100,False
CON-SEA-INTERRUPTION-077,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":23.01259939171673,""residual_voltage_pu"":0.03059530258178711}",22.5,35,0.968853905710223,222478810,100,False
CON-SEA-INTERRUPTION-078,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":6.623710502827847,""residual_voltage_pu"":0.08059530258178711}",67.5,35,0.031137642734444387,1940405046,100,False
CON-SEA-INTERRUPTION-079,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":16.45704383616117,""residual_voltage_pu"":0.01809530258178711}",112.5,35,0.08996117214620908,1598327625,100,False
CON-SEA-INTERRUPTION-080,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":26.2903771694945,""residual_voltage_pu"":0.06809530258178711}",157.5,35,0.1487847015579738,228364693,100,False
CON-SEA-INTERRUPTION-081,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":9.901488280605623,""residual_voltage_pu"":0.043095302581787114}",22.5,25,0.2076082309697385,2693510046,100,False
CON-SEA-INTERRUPTION-082,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":19.73482161393895,""residual_voltage_pu"":0.09309530258178711}",67.5,25,0.2664317603815032,3059180717,100,False
CON-SEA-INTERRUPTION-083,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":29.568154947272284,""residual_voltage_pu"":0.01184530258178711}",112.5,25,0.3252552897932679,4048536395,100,False
CON-SEA-INTERRUPTION-084,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":1.5249450707290801,""residual_voltage_pu"":0.06184530258178711}",157.5,25,0.38407881920503256,4252856786,100,False
CON-SEA-INTERRUPTION-085,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":11.358278404062412,""residual_voltage_pu"":0.03684530258178711}",22.5,35,0.4429023486167973,2452005094,100,False
CON-SEA-INTERRUPTION-086,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":21.19161173739574,""residual_voltage_pu"":0.08684530258178712}",67.5,35,0.5017258780285621,4045066199,100,False
CON-SEA-INTERRUPTION-087,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":4.80272284850686,""residual_voltage_pu"":0.02434530258178711}",112.5,35,0.5605494074403268,4126800999,100,False
CON-SEA-INTERRUPTION-088,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":14.63605618184019,""residual_voltage_pu"":0.0743453025817871}",157.5,35,0.6193729368520915,1777694620,100,False
CON-SEA-INTERRUPTION-089,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":24.469389515173518,""residual_voltage_pu"":0.04934530258178711}",22.5,25,0.6781964662638562,2013422020,100,False
CON-SEA-INTERRUPTION-090,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":8.080500626284636,""residual_voltage_pu"":0.09934530258178711}",67.5,25,0.7370199956756208,834535120,100,False
CON-SEA-INTERRUPTION-091,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":17.913833959617964,""residual_voltage_pu"":0.0005171775817871094}",112.5,25,0.7958435250873855,803713287,100,False
CON-SEA-INTERRUPTION-092,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":27.747167292951296,""residual_voltage_pu"":0.050517177581787115}",157.5,25,0.8546670544991503,2837269731,100,False
CON-SEA-INTERRUPTION-093,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":2.617537663321673,""residual_voltage_pu"":0.02551717758178711}",22.5,35,0.913490583910915,527265646,100,False
CON-SEA-INTERRUPTION-094,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":12.450870996655006,""residual_voltage_pu"":0.07551717758178711}",67.5,35,0.9723141133226797,1058940831,100,False
CON-SEA-INTERRUPTION-095,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":22.284204329988334,""residual_voltage_pu"":0.01301717758178711}",112.5,35,0.03459785034690113,2665742574,100,False
CON-SEA-INTERRUPTION-096,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":5.895315441099452,""residual_voltage_pu"":0.06301717758178711}",157.5,35,0.09342137975866584,4068074707,100,False
CON-SEA-INTERRUPTION-097,confirmation,sealed_confirmation,interruption,"{""duration_cycles"":15.72864877443278,""residual_voltage_pu"":0.03801717758178711}",22.5,25,0.15224490917043054,1651697971,100,False
CON-SEA-HARMONICS-001,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0917203426361084,""a5_pu"":0.09106933789451697,""a7_pu"":0.033016360960000005,""phi3_deg"":54.37274244158644,""phi5_deg"":245.71841443788836,""phi7_deg"":86.37559928308745}",22.5,25,0.8620072303055871,2233209450,100,False
CON-SEA-HARMONICS-002,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0185953426361084,""a5_pu"":0.014402671227850316,""a7_pu"":0.051016360960000014,""phi3_deg"":105.80131387015786,""phi5_deg"":278.4456871651611,""phi7_deg"":114.0679069753951}",67.5,25,0.9208307597173518,571730250,100,False
CON-SEA-HARMONICS-003,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0635953426361084,""a5_pu"":0.04440267122785032,""a7_pu"":0.06901636096000001,""phi3_deg"":157.2298852987293,""phi5_deg"":311.1729598924338,""phi7_deg"":141.7602146677028}",112.5,25,0.9796542891291166,2712797954,100,False
CON-SEA-HARMONICS-004,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0410953426361084,""a5_pu"":0.07440267122785031,""a7_pu"":0.08701636096000001,""phi3_deg"":208.6584567273007,""phi5_deg"":343.90023261970657,""phi7_deg"":169.45252236001048}",157.5,25,0.04193802615333797,3662229335,100,False
CON-SEA-HARMONICS-005,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.08609534263610841,""a5_pu"":0.02440267122785032,""a7_pu"":0.01861636096,""phi3_deg"":260.0870281558721,""phi5_deg"":19.602711958549552,""phi7_deg"":197.14483005231824}",22.5,35,0.10076155556510269,1442263005,100,False
CON-SEA-HARMONICS-006,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0298453426361084,""a5_pu"":0.05440267122785032,""a7_pu"":0.03661636096000001,""phi3_deg"":311.5155995844435,""phi5_deg"":52.32998468582228,""phi7_deg"":224.83713774462592}",67.5,35,0.15958508497686738,4260331092,100,False
CON-SEA-HARMONICS-007,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0748453426361084,""a5_pu"":0.08440267122785029,""a7_pu"":0.05461636096000001,""phi3_deg"":10.291109788525223,""phi5_deg"":85.05725741309502,""phi7_deg"":252.5294454369336}",112.5,35,0.21840861438863207,3751153173,100,False
CON-SEA-HARMONICS-008,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.052345342636108405,""a5_pu"":0.03440267122785032,""a7_pu"":0.07261636096,""phi3_deg"":61.71968121709664,""phi5_deg"":117.7845301403677,""phi7_deg"":280.2217531292413}",157.5,35,0.27723214380039685,1726677089,100,False
CON-SEA-HARMONICS-009,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0973453426361084,""a5_pu"":0.06440267122785032,""a7_pu"":0.09061636096,""phi3_deg"":113.14825264566808,""phi5_deg"":150.51180286764045,""phi7_deg"":307.914060821549}",22.5,25,0.33605567321216157,877034308,100,False
CON-SEA-HARMONICS-010,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.011564092636108398,""a5_pu"":0.0944026712278503,""a7_pu"":0.02221636096,""phi3_deg"":164.5768240742395,""phi5_deg"":183.2390755949132,""phi7_deg"":335.6063685138567}",67.5,25,0.3948792026239262,228119966,100,False
CON-SEA-HARMONICS-011,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.056564092636108405,""a5_pu"":0.01773600456118365,""a7_pu"":0.04021636096000001,""phi3_deg"":216.0053955028109,""phi5_deg"":215.9663483221859,""phi7_deg"":5.428853720957263}",112.5,25,0.4537027320356909,3276171169,100,False
CON-SEA-HARMONICS-012,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0340640926361084,""a5_pu"":0.047736004561183654,""a7_pu"":0.058216360960000005,""phi3_deg"":267.4339669313823,""phi5_deg"":248.6936210494586,""phi7_deg"":33.12116141326496}",157.5,25,0.5125262614474556,4034411853,100,False
CON-SEA-HARMONICS-013,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0790640926361084,""a5_pu"":0.07773600456118364,""a7_pu"":0.07621636096,""phi3_deg"":318.86253835995376,""phi5_deg"":281.42089377673136,""phi7_deg"":60.81346910557265}",22.5,35,0.5713497908592203,3012093317,100,False
CON-SEA-HARMONICS-014,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0228140926361084,""a5_pu"":0.02773600456118365,""a7_pu"":0.09421636096000001,""phi3_deg"":17.63804856403543,""phi5_deg"":314.14816650400405,""phi7_deg"":88.50577679788034}",67.5,35,0.630173320270985,1385428590,100,False
CON-SEA-HARMONICS-015,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.06781409263610841,""a5_pu"":0.05773600456118365,""a7_pu"":0.02581636096,""phi3_deg"":69.06661999260685,""phi5_deg"":346.87543923127686,""phi7_deg"":116.19808449018801}",112.5,35,0.6889968496827498,155065933,100,False
CON-SEA-HARMONICS-016,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0453140926361084,""a5_pu"":0.08773600456118363,""a7_pu"":0.04381636096000001,""phi3_deg"":120.49519142117826,""phi5_deg"":22.5779185701198,""phi7_deg"":143.8903921824957}",157.5,35,0.7478203790945144,1387349855,100,False
CON-SEA-HARMONICS-017,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0903140926361084,""a5_pu"":0.03773600456118365,""a7_pu"":0.061816360960000004,""phi3_deg"":171.9237628497497,""phi5_deg"":55.30519129739253,""phi7_deg"":171.5826998748034}",22.5,25,0.8066439085062791,191103240,100,False
CON-SEA-HARMONICS-018,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.017189092636108398,""a5_pu"":0.06773600456118364,""a7_pu"":0.07981636096000001,""phi3_deg"":223.3523342783211,""phi5_deg"":88.03246402466526,""phi7_deg"":199.27500756711112}",67.5,25,0.8654674379180438,1686008101,100,False
CON-SEA-HARMONICS-019,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0621890926361084,""a5_pu"":0.09773600456118364,""a7_pu"":0.09781636096,""phi3_deg"":274.7809057068925,""phi5_deg"":120.75973675193796,""phi7_deg"":226.9673152594188}",112.5,25,0.9242909673298085,2966290050,100,False
CON-SEA-HARMONICS-020,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.039689092636108404,""a5_pu"":0.012180449005628095,""a7_pu"":0.01213636096,""phi3_deg"":326.20947713546394,""phi5_deg"":153.4870094792107,""phi7_deg"":254.65962295172645}",157.5,25,0.9831144967415733,1637550939,100,False
CON-SEA-HARMONICS-021,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0846890926361084,""a5_pu"":0.0421804490056281,""a7_pu"":0.030136360960000004,""phi3_deg"":24.984987339545636,""phi5_deg"":186.21428220648343,""phi7_deg"":282.35193064403416}",22.5,35,0.04539823376579472,2155388214,100,False
CON-SEA-HARMONICS-022,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0284390926361084,""a5_pu"":0.07218044900562809,""a7_pu"":0.04813636096000001,""phi3_deg"":76.41355876811706,""phi5_deg"":218.94155493375615,""phi7_deg"":310.0442383363419}",67.5,35,0.10422176317755945,2467227305,100,False
CON-SEA-HARMONICS-023,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0734390926361084,""a5_pu"":0.022180449005628097,""a7_pu"":0.06613636096,""phi3_deg"":127.84213019668847,""phi5_deg"":251.66882766102887,""phi7_deg"":337.73654602864957}",112.5,35,0.16304529258932413,2980934645,100,False
CON-SEA-HARMONICS-024,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.05093909263610841,""a5_pu"":0.0521804490056281,""a7_pu"":0.08413636096,""phi3_deg"":179.2707016252599,""phi5_deg"":284.3961003883016,""phi7_deg"":7.55903123575016}",157.5,35,0.22186882200108882,2064078528,100,False
CON-SEA-HARMONICS-025,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0959390926361084,""a5_pu"":0.08218044900562808,""a7_pu"":0.01573636096,""phi3_deg"":230.69927305383126,""phi5_deg"":317.12337311557434,""phi7_deg"":35.25133892805786}",22.5,25,0.2806923514128536,3533779605,100,False
CON-SEA-HARMONICS-026,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.014376592636108399,""a5_pu"":0.032180449005628095,""a7_pu"":0.03373636096000001,""phi3_deg"":282.1278444824027,""phi5_deg"":349.8506458428471,""phi7_deg"":62.94364662036556}",67.5,25,0.3395158808246183,1280907273,100,False
CON-SEA-HARMONICS-027,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.05937659263610841,""a5_pu"":0.0621804490056281,""a7_pu"":0.05173636096000001,""phi3_deg"":333.5564159109741,""phi5_deg"":25.553125181690046,""phi7_deg"":90.63595431267323}",112.5,25,0.398339410236383,3203986832,100,False
CON-SEA-HARMONICS-028,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0368765926361084,""a5_pu"":0.09218044900562809,""a7_pu"":0.06973636096000001,""phi3_deg"":32.33192611505584,""phi5_deg"":58.280397908962776,""phi7_deg"":118.3282620049809}",157.5,25,0.4571629396481477,3143877037,100,False
CON-SEA-HARMONICS-029,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0818765926361084,""a5_pu"":0.015513782338961427,""a7_pu"":0.08773636096000001,""phi3_deg"":83.76049754362725,""phi5_deg"":91.00767063623549,""phi7_deg"":146.0205696972886}",22.5,35,0.5159864690599124,432734736,100,False
CON-SEA-HARMONICS-030,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0256265926361084,""a5_pu"":0.04551378233896143,""a7_pu"":0.01933636096,""phi3_deg"":135.18906897219867,""phi5_deg"":123.73494336350821,""phi7_deg"":173.7128773895963}",67.5,35,0.5748099984716771,3741803944,100,False
CON-SEA-HARMONICS-031,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0706265926361084,""a5_pu"":0.07551378233896143,""a7_pu"":0.03733636096000001,""phi3_deg"":186.61764040077009,""phi5_deg"":156.46221609078094,""phi7_deg"":201.40518508190402}",112.5,35,0.6336335278834418,341335631,100,False
CON-SEA-HARMONICS-032,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.048126592636108405,""a5_pu"":0.02551378233896143,""a7_pu"":0.05533636096000001,""phi3_deg"":238.04621182934147,""phi5_deg"":189.1894888180537,""phi7_deg"":229.0974927742117}",157.5,35,0.6924570572952066,4152787290,100,False
CON-SEA-HARMONICS-033,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.09312659263610841,""a5_pu"":0.055513782338961426,""a7_pu"":0.07333636096,""phi3_deg"":289.47478325791286,""phi5_deg"":221.91676154532638,""phi7_deg"":256.78980046651935}",22.5,25,0.7512805867069712,2362899073,100,False
CON-SEA-HARMONICS-034,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0200015926361084,""a5_pu"":0.08551378233896141,""a7_pu"":0.09133636096,""phi3_deg"":340.90335468648436,""phi5_deg"":254.64403427259913,""phi7_deg"":284.4821081588271}",67.5,25,0.8101041161187359,328921022,100,False
CON-SEA-HARMONICS-035,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0650015926361084,""a5_pu"":0.03551378233896143,""a7_pu"":0.02293636096,""phi3_deg"":39.67886489056604,""phi5_deg"":287.3713069998719,""phi7_deg"":312.1744158511348}",112.5,25,0.8689276455305006,3546083758,100,False
CON-SEA-HARMONICS-036,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.04250159263610841,""a5_pu"":0.06551378233896142,""a7_pu"":0.04093636096000001,""phi3_deg"":91.10743631913746,""phi5_deg"":320.09857972714457,""phi7_deg"":339.86672354344245}",157.5,25,0.9277511749422653,4038433534,100,False
CON-SEA-HARMONICS-037,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0875015926361084,""a5_pu"":0.09551378233896142,""a7_pu"":0.05893636096,""phi3_deg"":142.53600774770888,""phi5_deg"":352.8258524544173,""phi7_deg"":9.689208750543061}",22.5,35,0.98657470435403,2362221445,100,False
CON-SEA-HARMONICS-038,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.031251592636108404,""a5_pu"":0.01884711567229476,""a7_pu"":0.07693636096,""phi3_deg"":193.96457917628024,""phi5_deg"":28.528331793260293,""phi7_deg"":37.38151644285076}",67.5,35,0.04885844137825147,1191650185,100,False
CON-SEA-HARMONICS-039,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0762515926361084,""a5_pu"":0.048847115672294765,""a7_pu"":0.09493636096000001,""phi3_deg"":245.39315060485168,""phi5_deg"":61.255604520533026,""phi7_deg"":65.07382413515846}",112.5,35,0.1076819707900162,2394454317,100,False
CON-SEA-HARMONICS-040,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0537515926361084,""a5_pu"":0.07884711567229476,""a7_pu"":0.026536360959999998,""phi3_deg"":296.8217220334231,""phi5_deg"":93.98287724780575,""phi7_deg"":92.76613182746613}",157.5,35,0.16650550020178087,1549758440,100,False
CON-SEA-HARMONICS-041,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0987515926361084,""a5_pu"":0.02884711567229476,""a7_pu"":0.04453636096000001,""phi3_deg"":348.25029346199454,""phi5_deg"":126.71014997507844,""phi7_deg"":120.45843951977382}",22.5,25,0.22532902961354556,1172321137,100,False
CON-SEA-HARMONICS-042,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0108609676361084,""a5_pu"":0.05884711567229475,""a7_pu"":0.06253636096000001,""phi3_deg"":47.025803666076236,""phi5_deg"":159.43742270235117,""phi7_deg"":148.1507472120815}",67.5,25,0.28415255902531034,415747591,100,False
CON-SEA-HARMONICS-043,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.055860967636108406,""a5_pu"":0.08884711567229474,""a7_pu"":0.08053636096000001,""phi3_deg"":98.45437509464765,""phi5_deg"":192.16469542962392,""phi7_deg"":175.8430549043892}",112.5,25,0.34297608843707506,685605147,100,False
CON-SEA-HARMONICS-044,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0333609676361084,""a5_pu"":0.03884711567229476,""a7_pu"":0.09853636096000001,""phi3_deg"":149.8829465232191,""phi5_deg"":224.8919681568966,""phi7_deg"":203.53536259669693}",157.5,25,0.4017996178488397,3898367853,100,False
CON-SEA-HARMONICS-045,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0783609676361084,""a5_pu"":0.06884711567229476,""a7_pu"":0.01285636096,""phi3_deg"":201.31151795179045,""phi5_deg"":257.61924088416936,""phi7_deg"":231.2276702890046}",22.5,35,0.46062314726060444,3953437184,100,False
CON-SEA-HARMONICS-046,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0221109676361084,""a5_pu"":0.09884711567229475,""a7_pu"":0.030856360960000002,""phi3_deg"":252.7400893803619,""phi5_deg"":290.3465136114421,""phi7_deg"":258.9199779813123}",67.5,35,0.5194466766723691,1137344829,100,False
CON-SEA-HARMONICS-047,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.06711096763610841,""a5_pu"":0.013291560116739204,""a7_pu"":0.04885636096000001,""phi3_deg"":304.16866080893334,""phi5_deg"":323.07378633871485,""phi7_deg"":286.61228567362}",112.5,35,0.5782702060841338,3167673695,100,False
CON-SEA-HARMONICS-048,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0446109676361084,""a5_pu"":0.04329156011673921,""a7_pu"":0.06685636096000001,""phi3_deg"":355.5972322375048,""phi5_deg"":355.80105906598754,""phi7_deg"":314.3045933659277}",157.5,35,0.6370937354958985,2113235456,100,False
CON-SEA-HARMONICS-049,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0896109676361084,""a5_pu"":0.0732915601167392,""a7_pu"":0.08485636096,""phi3_deg"":3.993733695230764,""phi5_deg"":31.503538404830543,""phi7_deg"":341.9969010582354}",22.5,25,0.6959172649076633,724859421,100,False
CON-SEA-HARMONICS-050,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0164859676361084,""a5_pu"":0.023291560116739208,""a7_pu"":0.016456360960000003,""phi3_deg"":55.422305123802175,""phi5_deg"":64.23081113210327,""phi7_deg"":11.819386265335963}",67.5,25,0.7547407943194279,331616,100,False
CON-SEA-HARMONICS-051,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.061485967636108405,""a5_pu"":0.05329156011673921,""a7_pu"":0.03445636096000001,""phi3_deg"":106.85087655237362,""phi5_deg"":96.95808385937599,""phi7_deg"":39.51169395764366}",112.5,25,0.8135643237311926,41238258,100,False
CON-SEA-HARMONICS-052,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.038985967636108405,""a5_pu"":0.08329156011673919,""a7_pu"":0.05245636096000001,""phi3_deg"":158.27944798094504,""phi5_deg"":129.6853565866487,""phi7_deg"":67.20400164995137}",157.5,25,0.8723878531429573,4135176073,100,False
CON-SEA-HARMONICS-053,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.0839859676361084,""a5_pu"":0.033291560116739206,""a7_pu"":0.07045636096,""phi3_deg"":209.70801940951642,""phi5_deg"":162.41262931392143,""phi7_deg"":94.896309342259}",22.5,35,0.931211382554722,2460975554,100,False
CON-SEA-HARMONICS-054,confirmation,sealed_confirmation,harmonics,"{""a3_pu"":0.027735967636108402,""a5_pu"":0.0632915601167392,""a7_pu"":0.08845636096000001,""phi3_deg"":261.13659083808784,""phi5_deg"":195.13990204119415,""phi7_deg"":122.58861703456671}",67.5,35,0.9900349119664867,3383912208,100,False
